COUNTRY;STATION;LATITUDE;LONGITUDE;ELEVATION;DATE;TAVG;TMAX;TMIN
Russia;RSM00027612;558.331;376.167;156.0;26-01-2020;-0.4;;-1.6
Russia;RSM00027612;558.331;376.167;156.0;27-01-2020;-1.1;;
Russia;RSM00027612;558.331;376.167;156.0;28-01-2020;-4.5;;-6.2
Russia;RSM00027612;558.331;376.167;156.0;29-01-2020;0.2;1.2;-3.5
Russia;RSM00027612;558.331;376.167;156.0;30-01-2020;-0.3;;
Russia;RSM00027612;558.331;376.167;156.0;31-01-2020;0.1;1.8;
Russia;RSM00027612;558.331;376.167;156.0;01-02-2020;-0.1;2.2;
Russia;RSM00027612;558.331;376.167;156.0;02-02-2020;0.7;;-1.9
Russia;RSM00027612;558.331;376.167;156.0;03-02-2020;1.6;;
Russia;RSM00027612;558.331;376.167;156.0;04-02-2020;-1.4;-0.7;
Russia;RSM00027612;558.331;376.167;156.0;05-02-2020;-4.8;-3.6;
Russia;RSM00027612;558.331;376.167;156.0;06-02-2020;-5.0;-1.7;-7.8
Russia;RSM00027612;558.331;376.167;156.0;07-02-2020;-9.3;-8.5;
Russia;RSM00027612;558.331;376.167;156.0;08-02-2020;-10.9;-6.6;-15.0
Russia;RSM00027612;558.331;376.167;156.0;09-02-2020;-3.1;-1.0;-11.3
Russia;RSM00027612;558.331;376.167;156.0;10-02-2020;-0.3;2.8;-2.0
Russia;RSM00027612;558.331;376.167;156.0;11-02-2020;0.1;;-1.4
Russia;RSM00027612;558.331;376.167;156.0;12-02-2020;0.1;1.7;
Russia;RSM00027612;558.331;376.167;156.0;13-02-2020;-2.1;-0.8;-3.1
Russia;RSM00027612;558.331;376.167;156.0;14-02-2020;0.0;2.5;-1.6
Russia;RSM00027612;558.331;376.167;156.0;15-02-2020;-1.1;2.2;-4.2
Russia;RSM00027612;558.331;376.167;156.0;16-02-2020;0.6;1.7;-2.9
Russia;RSM00027612;558.331;376.167;156.0;17-02-2020;3.9;5.7;1.4
Russia;RSM00027612;558.331;376.167;156.0;18-02-2020;4.8;6.0;3.8
Russia;RSM00027612;558.331;376.167;156.0;19-02-2020;3.4;4.7;2.9
Russia;RSM00027612;558.331;376.167;156.0;20-02-2020;3.2;7.7;
Russia;RSM00027612;558.331;376.167;156.0;21-02-2020;2.6;7.8;-2.7
Russia;RSM00027612;558.331;376.167;156.0;22-02-2020;2.8;6.7;-1.6
Russia;RSM00027612;558.331;376.167;156.0;23-02-2020;1.6;2.7;0.5
Russia;RSM00027612;558.331;376.167;156.0;24-02-2020;2.3;4.6;
Russia;RSM00027612;558.331;376.167;156.0;25-02-2020;-0.3;2.6;
Russia;RSM00027612;558.331;376.167;156.0;26-02-2020;-0.2;1.9;-5.4
Russia;RSM00027612;558.331;376.167;156.0;27-02-2020;1.6;3.1;-0.3
Russia;RSM00027612;558.331;376.167;156.0;28-02-2020;1.1;3.3;-0.6
Russia;RSM00027612;558.331;376.167;156.0;29-02-2020;-0.7;1.4;
Russia;RSM00027612;558.331;376.167;156.0;01-03-2020;2.3;;-3.3
Russia;RSM00027612;558.331;376.167;156.0;02-03-2020;3.4;;2.1
Russia;RSM00027612;558.331;376.167;156.0;03-03-2020;3.5;4.9;2.2
Russia;RSM00027612;558.331;376.167;156.0;04-03-2020;4.6;7.2;3.2
Russia;RSM00027612;558.331;376.167;156.0;05-03-2020;4.6;7.6;2.4
Russia;RSM00027612;558.331;376.167;156.0;06-03-2020;5.1;6.4;3.7
Russia;RSM00027612;558.331;376.167;156.0;07-03-2020;7.6;12.0;5.5
Russia;RSM00027612;558.331;376.167;156.0;08-03-2020;5.9;8.6;
Russia;RSM00027612;558.331;376.167;156.0;09-03-2020;7.1;12.0;1.0
Russia;RSM00027612;558.331;376.167;156.0;10-03-2020;5.8;8.2;4.3
Russia;RSM00027612;558.331;376.167;156.0;11-03-2020;6.3;9.0;4.2
Russia;RSM00027612;558.331;376.167;156.0;12-03-2020;6.3;9.1;4.2
Russia;RSM00027612;558.331;376.167;156.0;13-03-2020;4.3;;
Russia;RSM00027612;558.331;376.167;156.0;14-03-2020;0.8;8.2;
Russia;RSM00027612;558.331;376.167;156.0;15-03-2020;-4.5;-2.0;-6.5
Russia;RSM00027612;558.331;376.167;156.0;16-03-2020;0.5;6.0;-8.7
Russia;RSM00027612;558.331;376.167;156.0;17-03-2020;4.5;;0.5
Russia;RSM00027612;558.331;376.167;156.0;18-03-2020;6.7;10.5;1.8
Russia;RSM00027612;558.331;376.167;156.0;19-03-2020;7.8;11.0;
Russia;RSM00027612;558.331;376.167;156.0;20-03-2020;3.4;5.8;1.4
Russia;RSM00027612;558.331;376.167;156.0;21-03-2020;-1.1;;
Russia;RSM00027612;558.331;376.167;156.0;22-03-2020;-2.7;0.4;-5.4
Russia;RSM00027612;558.331;376.167;156.0;23-03-2020;-2.1;1.6;-5.6
Russia;RSM00027612;558.331;376.167;156.0;24-03-2020;-0.7;3.9;-4.6
Russia;RSM00027612;558.331;376.167;156.0;25-03-2020;4.6;12.2;-2.6
Russia;RSM00027612;558.331;376.167;156.0;26-03-2020;7.4;16.2;0.6
Russia;RSM00027612;558.331;376.167;156.0;27-03-2020;8.3;15.5;0.8
Russia;RSM00027612;558.331;376.167;156.0;28-03-2020;10.0;17.4;0.6
Russia;RSM00027612;558.331;376.167;156.0;29-03-2020;10.2;17.4;2.5
Russia;RSM00027612;558.331;376.167;156.0;30-03-2020;-0.8;;
Russia;RSM00027612;558.331;376.167;156.0;31-03-2020;-3.7;-1.7;
Russia;RSM00027612;558.331;376.167;156.0;01-04-2020;-0.6;3.9;-7.6
Russia;RSM00027612;558.331;376.167;156.0;02-04-2020;3.2;;0.6
Russia;RSM00027612;558.331;376.167;156.0;03-04-2020;7.2;10.5;3.5
Russia;RSM00027612;558.331;376.167;156.0;04-04-2020;4.2;8.0;
Russia;RSM00027612;558.331;376.167;156.0;05-04-2020;2.1;5.0;-1.7
Russia;RSM00027612;558.331;376.167;156.0;27-05-2020;13.8;19.3;10.5
Russia;RSM00027612;558.331;376.167;156.0;31-05-2020;10.5;12.1;
Russia;RSM00027612;558.331;376.167;156.0;02-06-2020;9.9;10.5;9.1
Russia;RSM00027612;558.331;376.167;156.0;03-06-2020;11.8;13.5;9.3
Russia;RSM00027612;558.331;376.167;156.0;19-06-2020;23.6;29.6;18.3
Russia;RSM00027612;558.331;376.167;156.0;21-06-2020;15.0;20.1;11.3
Russia;RSM00027612;558.331;376.167;156.0;04-07-2020;21.7;25.8;17.5
Russia;RSM00027612;558.331;376.167;156.0;14-07-2020;16.6;18.6;15.7
Russia;RSM00027612;558.331;376.167;156.0;15-07-2020;17.7;;16.3
Russia;RSM00027612;558.331;376.167;156.0;16-07-2020;15.3;17.3;14.8
Russia;RSM00027612;558.331;376.167;156.0;29-07-2020;21.2;28.9;18.0
Russia;RSM00027612;558.331;376.167;156.0;18-09-2020;8.8;13.5;8.2
Russia;RSM00027612;558.331;376.167;156.0;22-10-2020;4.8;6.6;2.5
Russia;RSM00027612;558.331;376.167;156.0;23-10-2020;11.4;14.3;6.6
Russia;RSM00027612;558.331;376.167;156.0;01-11-2020;5.2;;
Russia;RSM00027612;558.331;376.167;156.0;02-11-2020;5.8;6.6;3.9
Russia;RSM00027612;558.331;376.167;156.0;03-11-2020;7.2;;5.8
Russia;RSM00027612;558.331;376.167;156.0;04-11-2020;8.6;9.6;7.8
Russia;RSM00027612;558.331;376.167;156.0;05-11-2020;7.4;8.7;
Russia;RSM00027612;558.331;376.167;156.0;06-11-2020;6.5;7.3;
Russia;RSM00027612;558.331;376.167;156.0;07-11-2020;7.3;9.9;4.4
Russia;RSM00027612;558.331;376.167;156.0;08-11-2020;7.1;10.0;
Russia;RSM00027612;558.331;376.167;156.0;09-11-2020;1.1;2.4;-1.2
Russia;RSM00027612;558.331;376.167;156.0;10-11-2020;2.8;3.6;1.4
Russia;RSM00027612;558.331;376.167;156.0;11-11-2020;1.0;2.2;
Russia;RSM00027612;558.331;376.167;156.0;12-11-2020;0.7;3.0;-2.9
Russia;RSM00027612;558.331;376.167;156.0;13-11-2020;3.2;4.4;2.5
Russia;RSM00027612;558.331;376.167;156.0;14-11-2020;1.9;3.4;0.4
Russia;RSM00027612;558.331;376.167;156.0;15-11-2020;1.1;1.5;
Russia;RSM00027612;558.331;376.167;156.0;16-11-2020;-1.6;;
Russia;RSM00027612;558.331;376.167;156.0;17-11-2020;-5.2;-3.5;-7.1
Russia;RSM00027612;558.331;376.167;156.0;18-11-2020;-2.8;-1.1;-5.3
Russia;RSM00027612;558.331;376.167;156.0;19-11-2020;0.4;1.2;-2.6
Russia;RSM00027612;558.331;376.167;156.0;20-11-2020;0.4;;
Russia;RSM00027612;558.331;376.167;156.0;21-11-2020;0.2;0.9;-0.4
Russia;RSM00027612;558.331;376.167;156.0;22-11-2020;-1.6;;
Russia;RSM00027612;558.331;376.167;156.0;23-11-2020;0.1;;-2.2
Russia;RSM00027612;558.331;376.167;156.0;24-11-2020;2.2;3.2;
Russia;RSM00027612;558.331;376.167;156.0;25-11-2020;1.2;2.2;
Russia;RSM00027612;558.331;376.167;156.0;26-11-2020;0.3;1.5;-1.1
Russia;RSM00027612;558.331;376.167;156.0;27-11-2020;1.6;2.2;0.0
Russia;RSM00027612;558.331;376.167;156.0;28-11-2020;1.5;2.0;0.3
Russia;RSM00027612;558.331;376.167;156.0;29-11-2020;2.2;3.1;0.8
Russia;RSM00027612;558.331;376.167;156.0;30-11-2020;1.2;;
Russia;RSM00027612;558.331;376.167;156.0;01-12-2020;-1.2;;
Russia;RSM00027612;558.331;376.167;156.0;02-12-2020;-3.6;;
Russia;RSM00027612;558.331;376.167;156.0;03-12-2020;-6.1;-4.5;-8.0
Russia;RSM00027612;558.331;376.167;156.0;04-12-2020;-4.2;;-5.1
Russia;RSM00027612;558.331;376.167;156.0;05-12-2020;-4.9;-3.4;-6.7
Russia;RSM00027612;558.331;376.167;156.0;06-12-2020;-6.1;-2.8;-8.8
Russia;RSM00027612;558.331;376.167;156.0;07-12-2020;-7.3;-4.1;-9.3
Russia;RSM00027612;558.331;376.167;156.0;08-12-2020;-8.7;-4.9;
Russia;RSM00027612;558.331;376.167;156.0;09-12-2020;-9.1;-4.0;-12.2
Russia;RSM00027612;558.331;376.167;156.0;10-12-2020;-8.5;-5.6;-12.6
Russia;RSM00027612;558.331;376.167;156.0;11-12-2020;-7.3;-4.4;-9.7
Russia;RSM00027612;558.331;376.167;156.0;12-12-2020;-9.0;-7.1;-11.1
Russia;RSM00027612;558.331;376.167;156.0;13-12-2020;-5.8;;-9.4
Russia;RSM00027612;558.331;376.167;156.0;14-12-2020;-5.3;;
Russia;RSM00027612;558.331;376.167;156.0;15-12-2020;-4.1;-3.3;-5.8
Russia;RSM00027612;558.331;376.167;156.0;16-12-2020;-2.9;;-4.4
Russia;RSM00027612;558.331;376.167;156.0;17-12-2020;0.9;2.0;-1.6
Russia;RSM00027612;558.331;376.167;156.0;18-12-2020;-0.5;;
Russia;RSM00027612;558.331;376.167;156.0;19-12-2020;-2.2;;
Russia;RSM00027612;558.331;376.167;156.0;20-12-2020;-0.6;;-2.7
Russia;RSM00027612;558.331;376.167;156.0;21-12-2020;1.3;1.9;0.5
Russia;RSM00027612;558.331;376.167;156.0;22-12-2020;-1.7;;
Russia;RSM00027612;558.331;376.167;156.0;23-12-2020;-4.1;;
Russia;RSM00027612;558.331;376.167;156.0;24-12-2020;-4.9;;-7.5
Russia;RSM00027612;558.331;376.167;156.0;25-12-2020;-3.5;;
Russia;RSM00027612;558.331;376.167;156.0;26-12-2020;-0.9;0.2;-4.3
Russia;RSM00027612;558.331;376.167;156.0;27-12-2020;-5.6;;
