"STATION","LATITUDE","LONGITUDE","ELEVATION","DATE","TAVG","TMAX","TMIN"
"RIE00100818","44.8","20.4667","132.0","2020-03-22","5.4","7.5",
"RIE00100818","44.8","20.4667","132.0","2020-03-23","1.1","4.2","-2.4"
"RIE00100818","44.8","20.4667","132.0","2020-03-24","0.1","0.9","-0.6"
"RIE00100818","44.8","20.4667","132.0","2020-03-25","1.5","2.9","-0.3"
"RIE00100818","44.8","20.4667","132.0","2020-03-26","6.6",,"2.7"
"RIE00100818","44.8","20.4667","132.0","2020-03-27","10.4","15.0","7.6"
"RIE00100818","44.8","20.4667","132.0","2020-03-28","11.1","17.8","4.0"
"RIE00100818","44.8","20.4667","132.0","2020-03-29","12.6","19.2","8.5"
"RIE00100818","44.8","20.4667","132.0","2020-03-30","6.6","11.0",
"RIE00100818","44.8","20.4667","132.0","2020-03-31","3.9","8.4","1.5"
"RIE00100818","44.8","20.4667","132.0","2020-04-01","3.3","7.0","0.8"
"RIE00100818","44.8","20.4667","132.0","2020-04-02","6.7","12.4","1.6"
"RIE00100818","44.8","20.4667","132.0","2020-04-03","8.9","16.0","2.2"
"RIE00100818","44.8","20.4667","132.0","2020-04-04","11.6","18.7","3.4"
"RIE00100818","44.8","20.4667","132.0","2020-04-05","13.5","19.3","6.9"
"RIE00100818","44.8","20.4667","132.0","2020-04-06","12.8","17.2","9.0"
"RIE00100818","44.8","20.4667","132.0","2020-04-07","12.3","18.3","6.6"
"RIE00100818","44.8","20.4667","132.0","2020-04-08","13.7","20.5","5.5"
"RIE00100818","44.8","20.4667","132.0","2020-04-09","13.5","23.4",
"RIE00100818","44.8","20.4667","132.0","2020-04-10","16.3","23.9","8.8"
"RIE00100818","44.8","20.4667","132.0","2020-04-11","15.6","22.2","8.0"
"RIE00100818","44.8","20.4667","132.0","2020-04-12","15.7","22.6","8.4"
"RIE00100818","44.8","20.4667","132.0","2020-04-13","19.2","25.9","13.0"
"RIE00100818","44.8","20.4667","132.0","2020-04-14","8.8",,
"RIE00100818","44.8","20.4667","132.0","2020-04-15","7.1","13.0","1.0"
"RIE00100818","44.8","20.4667","132.0","2020-04-16","12.2","21.2","5.0"
"RIE00100818","44.8","20.4667","132.0","2020-04-17","17.3","26.0","9.2"
"RIE00100818","44.8","20.4667","132.0","2020-04-18","20.1","27.4","11.6"
"RIE00100818","44.8","20.4667","132.0","2020-04-19","18.8","27.5","13.6"
"RIE00100818","44.8","20.4667","132.0","2020-04-20","13.8","22.0","10.0"
"RIE00100818","44.8","20.4667","132.0","2020-04-21","11.8","15.1",
"RIE00100818","44.8","20.4667","132.0","2020-04-22","12.1","19.3","6.0"
"RIE00100818","44.8","20.4667","132.0","2020-04-23","14.7","20.6","9.0"
"RIE00100818","44.8","20.4667","132.0","2020-04-24","14.9","22.5","8.1"
"RIE00100818","44.8","20.4667","132.0","2020-04-25","17.4","26.2","9.0"
"RIE00100818","44.8","20.4667","132.0","2020-04-26","12.6","16.4",
"RIE00100818","44.8","20.4667","132.0","2020-04-27","14.8","22.6","7.2"
"RIE00100818","44.8","20.4667","132.0","2020-04-28","19.9","27.4","13.9"
"RIE00100818","44.8","20.4667","132.0","2020-04-29","18.4","23.6","13.9"
"RIE00100818","44.8","20.4667","132.0","2020-04-30","16.7","23.1","12.1"
"RIE00100818","44.8","20.4667","132.0","2020-05-01","16.0","20.6",
"RIE00100818","44.8","20.4667","132.0","2020-05-02","13.1","15.0","11.2"
"RIE00100818","44.8","20.4667","132.0","2020-05-03","13.6","17.3","10.0"
"RIE00100818","44.8","20.4667","132.0","2020-05-04","13.1","19.0","7.3"
"RIE00100818","44.8","20.4667","132.0","2020-05-05","15.8","24.0","9.1"
"RIE00100818","44.8","20.4667","132.0","2020-05-06","12.1","15.9","10.0"
"RIE00100818","44.8","20.4667","132.0","2020-05-07","14.6","20.4","8.8"
"RIE00100818","44.8","20.4667","132.0","2020-05-08","15.2","22.2","8.3"
"RIE00100818","44.8","20.4667","132.0","2020-05-09","19.4","27.5","11.4"
"RIE00100818","44.8","20.4667","132.0","2020-05-10","21.6","28.4","14.5"
"RIE00100818","44.8","20.4667","132.0","2020-05-11","23.2","28.1","17.0"
"RIE00100818","44.8","20.4667","132.0","2020-05-12","17.8","24.0",
"RIE00100818","44.8","20.4667","132.0","2020-05-13","19.6","28.2","11.0"
"RIE00100818","44.8","20.4667","132.0","2020-05-14","22.1","25.9",
"RIE00100818","44.8","20.4667","132.0","2020-05-15","18.4","23.0","14.4"
"RIE00100818","44.8","20.4667","132.0","2020-05-16","16.4","21.0","11.9"
"RIE00100818","44.8","20.4667","132.0","2020-05-17","17.8","20.9","15.7"
"RIE00100818","44.8","20.4667","132.0","2020-05-18","18.3","22.6","14.9"
"RIE00100818","44.8","20.4667","132.0","2020-05-19","20.5","24.3","17.2"
"RIE00100818","44.8","20.4667","132.0","2020-05-20","16.9","19.6","14.9"
"RIE00100818","44.8","20.4667","132.0","2020-05-21","15.6","21.5","10.6"
"RIE00100818","44.8","20.4667","132.0","2020-05-22","15.5","21.4","10.3"
"RIE00100818","44.8","20.4667","132.0","2020-05-23","17.4","23.5","12.6"
"RIE00100818","44.8","20.4667","132.0","2020-05-24","15.7","20.1",
"RIE00100818","44.8","20.4667","132.0","2020-05-25","14.3","19.7","9.8"
"RIE00100818","44.8","20.4667","132.0","2020-05-26","11.8","14.3","10.6"
"RIE00100818","44.8","20.4667","132.0","2020-05-27","14.1","20.2","8.9"
"RIE00100818","44.8","20.4667","132.0","2020-05-28","15.3","21.2","10.5"
"RIE00100818","44.8","20.4667","132.0","2020-05-29","15.2","20.5","11.2"
"RIE00100818","44.8","20.4667","132.0","2020-05-30","13.7","18.5","12.1"
"RIE00100818","44.8","20.4667","132.0","2020-05-31","13.5","18.3","9.6"
"RIE00100818","44.8","20.4667","132.0","2020-06-01","11.9","15.4","10.0"
"RIE00100818","44.8","20.4667","132.0","2020-06-02","14.1","20.4",
"RIE00100818","44.8","20.4667","132.0","2020-06-03","15.2","22.4","8.9"
"RIE00100818","44.8","20.4667","132.0","2020-06-04","20.0","27.4","12.4"
"RIE00100818","44.8","20.4667","132.0","2020-06-05","21.4","27.7","18.6"
"RIE00100818","44.8","20.4667","132.0","2020-06-06","21.3","26.1","17.0"
"RIE00100818","44.8","20.4667","132.0","2020-06-07","22.5","29.0","16.6"
"RIE00100818","44.8","20.4667","132.0","2020-06-08","20.5","27.9",
"RIE00100818","44.8","20.4667","132.0","2020-06-09","19.2","26.2","15.6"
"RIE00100818","44.8","20.4667","132.0","2020-06-10","18.8","26.3",
"RIE00100818","44.8","20.4667","132.0","2020-06-11","17.4","24.1","14.2"
"RIE00100818","44.8","20.4667","132.0","2020-06-12","19.4","25.3","15.4"
"RIE00100818","44.8","20.4667","132.0","2020-06-13","23.6","28.0","18.6"
"RIE00100818","44.8","20.4667","132.0","2020-06-14","24.2","29.4","19.3"
"RIE00100818","44.8","20.4667","132.0","2020-06-15","19.6","24.6",
"RIE00100818","44.8","20.4667","132.0","2020-06-16","19.4","23.5","16.0"
"RIE00100818","44.8","20.4667","132.0","2020-06-17","18.8","22.0","17.0"
"RIE00100818","44.8","20.4667","132.0","2020-06-18","20.4","25.5","17.3"
"RIE00100818","44.8","20.4667","132.0","2020-06-19","21.3","27.4","16.1"
"RIE00100818","44.8","20.4667","132.0","2020-06-20","19.4","24.5",
"RIE00100818","44.8","20.4667","132.0","2020-06-21","16.4","18.4","14.8"
"RIE00100818","44.8","20.4667","132.0","2020-06-22","17.9","20.6","15.9"
"RIE00100818","44.8","20.4667","132.0","2020-06-23","19.1","21.2","17.8"
"RIE00100818","44.8","20.4667","132.0","2020-06-24","21.2","26.4","17.0"
"RIE00100818","44.8","20.4667","132.0","2020-06-25","22.7","29.2","15.8"
"RIE00100818","44.8","20.4667","132.0","2020-06-26","24.7","31.2","20.3"
"RIE00100818","44.8","20.4667","132.0","2020-06-27","27.3","32.4","22.4"
"RIE00100818","44.8","20.4667","132.0","2020-06-28","27.4","32.7","22.3"
"RIE00100818","44.8","20.4667","132.0","2020-06-29","27.4","34.0",
"RIE00100818","44.8","20.4667","132.0","2020-06-30","21.9","28.5","17.3"
"RIE00100818","44.8","20.4667","132.0","2020-07-01","26.8","32.6","20.1"
"RIE00100818","44.8","20.4667","132.0","2020-07-02","27.9",,"23.5"
"RIE00100818","44.8","20.4667","132.0","2020-07-03","24.6","31.2","22.6"
"RIE00100818","44.8","20.4667","132.0","2020-07-04","23.2","27.7","18.6"
"RIE00100818","44.8","20.4667","132.0","2020-07-05","25.2","30.4","20.2"
"RIE00100818","44.8","20.4667","132.0","2020-07-06","25.7","31.2","19.5"
"RIE00100818","44.8","20.4667","132.0","2020-07-07","18.9",,
"RIE00100818","44.8","20.4667","132.0","2020-07-08","19.9","25.6","13.7"
"RIE00100818","44.8","20.4667","132.0","2020-07-09","22.5","29.4","15.9"
"RIE00100818","44.8","20.4667","132.0","2020-07-10","26.6","32.6","20.1"
"RIE00100818","44.8","20.4667","132.0","2020-07-11","27.9","33.5","23.7"
"RIE00100818","44.8","20.4667","132.0","2020-07-12","18.6","21.6",
"RIE00100818","44.8","20.4667","132.0","2020-07-13","19.4","24.5","14.4"
"RIE00100818","44.8","20.4667","132.0","2020-07-14","19.6","25.5","13.3"
"RIE00100818","44.8","20.4667","132.0","2020-07-15","21.8","27.5","15.2"
"RIE00100818","44.8","20.4667","132.0","2020-07-16","23.1","27.8","18.6"
"RIE00100818","44.8","20.4667","132.0","2020-07-17","18.6","21.7",
"RIE00100818","44.8","20.4667","132.0","2020-07-18","17.9","22.4","13.8"
"RIE00100818","44.8","20.4667","132.0","2020-07-19","18.0","21.8","15.1"
"RIE00100818","44.8","20.4667","132.0","2020-07-20","20.7","26.6","16.2"
"RIE00100818","44.8","20.4667","132.0","2020-07-21","24.1","30.6","17.0"
"RIE00100818","44.8","20.4667","132.0","2020-07-22","25.8","31.6","19.8"
"RIE00100818","44.8","20.4667","132.0","2020-07-23","25.1","30.5","20.1"
"RIE00100818","44.8","20.4667","132.0","2020-07-24","24.1","29.7","18.9"
"RIE00100818","44.8","20.4667","132.0","2020-07-25","21.0","26.0",
"RIE00100818","44.8","20.4667","132.0","2020-07-26","21.1","27.6","17.6"
"RIE00100818","44.8","20.4667","132.0","2020-07-27","23.7","29.7","19.3"
"RIE00100818","44.8","20.4667","132.0","2020-07-28","25.5","31.6","18.7"
"RIE00100818","44.8","20.4667","132.0","2020-07-29","27.7","33.1","21.0"
"RIE00100818","44.8","20.4667","132.0","2020-07-30","28.5","34.5","21.0"
"RIE00100818","44.8","20.4667","132.0","2020-07-31","28.4","34.8","22.5"
"RIE00100818","44.8","20.4667","132.0","2020-08-01","26.0","31.1",
"RIE00100818","44.8","20.4667","132.0","2020-08-02","24.6","30.3","19.0"
"RIE00100818","44.8","20.4667","132.0","2020-08-03","26.3","34.4","20.5"
"RIE00100818","44.8","20.4667","132.0","2020-08-04","28.3","33.5","23.7"
"RIE00100818","44.8","20.4667","132.0","2020-08-05","19.6",,"18.4"
"RIE00100818","44.8","20.4667","132.0","2020-08-06","23.7","29.7","19.4"
"RIE00100818","44.8","20.4667","132.0","2020-08-07","24.4","31.7",
"RIE00100818","44.8","20.4667","132.0","2020-08-08","24.4","31.0","18.3"
"RIE00100818","44.8","20.4667","132.0","2020-08-09","24.9",,"20.8"
"RIE00100818","44.8","20.4667","132.0","2020-08-10","24.4","32.0","20.0"
"RIE00100818","44.8","20.4667","132.0","2020-08-11","26.8","32.4","21.3"
"RIE00100818","44.8","20.4667","132.0","2020-08-12","25.8","31.0","21.3"
"RIE00100818","44.8","20.4667","132.0","2020-08-13","25.7","32.2","19.3"
"RIE00100818","44.8","20.4667","132.0","2020-08-14","26.7","32.1","22.1"
"RIE00100818","44.8","20.4667","132.0","2020-08-15","22.9","27.0","21.4"
"RIE00100818","44.8","20.4667","132.0","2020-08-16","22.9","29.4","20.0"
"RIE00100818","44.8","20.4667","132.0","2020-08-17","23.6","31.5","19.0"
"RIE00100818","44.8","20.4667","132.0","2020-08-18","22.4","29.0",
"RIE00100818","44.8","20.4667","132.0","2020-08-19","21.4","27.5","18.0"
"RIE00100818","44.8","20.4667","132.0","2020-08-20","22.8","28.3","17.4"
"RIE00100818","44.8","20.4667","132.0","2020-08-21","24.3","30.7","17.7"
"RIE00100818","44.8","20.4667","132.0","2020-08-22","25.8","32.0","18.9"
"RIE00100818","44.8","20.4667","132.0","2020-08-23","25.7","31.9","19.6"
"RIE00100818","44.8","20.4667","132.0","2020-08-24","23.5","29.5","19.8"
"RIE00100818","44.8","20.4667","132.0","2020-08-25","19.8","24.3","16.7"
"RIE00100818","44.8","20.4667","132.0","2020-08-26","22.5","29.3","15.9"
"RIE00100818","44.8","20.4667","132.0","2020-08-27","21.9","28.8","17.0"
"RIE00100818","44.8","20.4667","132.0","2020-08-28","25.3","31.9","18.7"
"RIE00100818","44.8","20.4667","132.0","2020-08-29","27.8","35.3","21.8"
"RIE00100818","44.8","20.4667","132.0","2020-08-30","29.2","36.2","23.3"
"RIE00100818","44.8","20.4667","132.0","2020-08-31","27.7","34.6","21.7"
"RIE00100818","44.8","20.4667","132.0","2020-09-01","21.2","27.0","17.6"
"RIE00100818","44.8","20.4667","132.0","2020-09-02","19.4","24.6","14.5"
"RIE00100818","44.8","20.4667","132.0","2020-09-03","19.1","24.5","15.4"
"RIE00100818","44.8","20.4667","132.0","2020-09-04","20.1","26.7","14.0"
"RIE00100818","44.8","20.4667","132.0","2020-09-05","21.4","28.6","14.8"
"RIE00100818","44.8","20.4667","132.0","2020-09-06","23.6","31.1","16.6"
"RIE00100818","44.8","20.4667","132.0","2020-09-07","23.4","30.0",
"RIE00100818","44.8","20.4667","132.0","2020-09-08","21.3","27.0","17.9"
"RIE00100818","44.8","20.4667","132.0","2020-09-09","22.1","29.5","14.7"
"RIE00100818","44.8","20.4667","132.0","2020-09-10","22.8","30.8","15.8"
"RIE00100818","44.8","20.4667","132.0","2020-09-11","23.4","30.9","16.3"
"RIE00100818","44.8","20.4667","132.0","2020-09-12","24.8","31.3","20.9"
"RIE00100818","44.8","20.4667","132.0","2020-09-13","24.5","31.5","19.3"
"RIE00100818","44.8","20.4667","132.0","2020-09-14","24.2","31.4","18.3"
"RIE00100818","44.8","20.4667","132.0","2020-09-15","24.7","30.7","18.7"
"RIE00100818","44.8","20.4667","132.0","2020-09-16","24.9","31.6","19.8"
"RIE00100818","44.8","20.4667","132.0","2020-09-17","25.8","31.8","20.4"
"RIE00100818","44.8","20.4667","132.0","2020-09-18","19.8","25.1","16.3"
"RIE00100818","44.8","20.4667","132.0","2020-09-19","18.3","24.5","10.4"
"RIE00100818","44.8","20.4667","132.0","2020-09-20","19.7","27.2","15.2"
"RIE00100818","44.8","20.4667","132.0","2020-09-21","21.4","28.5","15.9"
"RIE00100818","44.8","20.4667","132.0","2020-09-22","22.9","29.5","18.0"
"RIE00100818","44.8","20.4667","132.0","2020-09-23","22.1","28.7","19.0"
"RIE00100818","44.8","20.4667","132.0","2020-09-24","22.1","28.3","16.7"
"RIE00100818","44.8","20.4667","132.0","2020-09-25","22.3","28.5","19.9"
"RIE00100818","44.8","20.4667","132.0","2020-09-26","17.1","20.9",
"RIE00100818","44.8","20.4667","132.0","2020-09-27","15.5","20.0","11.6"
"RIE00100818","44.8","20.4667","132.0","2020-09-28","17.9","21.8",
"RIE00100818","44.8","20.4667","132.0","2020-09-29","14.5","18.5","13.0"
"RIE00100818","44.8","20.4667","132.0","2020-09-30","13.5","15.9","12.2"
"RIE00100818","44.8","20.4667","132.0","2020-10-01","15.3","19.1","12.9"
"RIE00100818","44.8","20.4667","132.0","2020-10-02","19.6","26.2","13.9"
"RIE00100818","44.8","20.4667","132.0","2020-10-03","22.6","29.5","17.1"
"RIE00100818","44.8","20.4667","132.0","2020-10-04","23.0","27.1","19.6"
"RIE00100818","44.8","20.4667","132.0","2020-10-05","21.6","28.4","17.6"
"RIE00100818","44.8","20.4667","132.0","2020-10-06","17.6","21.0","16.0"
"RIE00100818","44.8","20.4667","132.0","2020-10-07","16.5","22.7",
"RIE00100818","44.8","20.4667","132.0","2020-10-08","13.3","15.6","11.5"
"RIE00100818","44.8","20.4667","132.0","2020-10-09","14.0","20.4","9.4"
"RIE00100818","44.8","20.4667","132.0","2020-10-10","14.6","20.5","10.0"
"RIE00100818","44.8","20.4667","132.0","2020-10-11","15.0","20.4","9.8"
"RIE00100818","44.8","20.4667","132.0","2020-10-12","10.7",,
"RIE00100818","44.8","20.4667","132.0","2020-10-13","8.0","9.5","7.1"
"RIE00100818","44.8","20.4667","132.0","2020-10-14","13.3","20.4","6.1"
"RIE00100818","44.8","20.4667","132.0","2020-10-15","14.7","16.5","13.4"
"RIE00100818","44.8","20.4667","132.0","2020-10-16","12.2",,"11.0"
"RIE00100818","44.8","20.4667","132.0","2020-10-17","9.3","11.2",
"RIE00100818","44.8","20.4667","132.0","2020-10-18","8.9","14.2","6.1"
"RIE00100818","44.8","20.4667","132.0","2020-10-19","9.1","15.1","4.4"
"RIE00100818","44.8","20.4667","132.0","2020-10-20","9.7","17.6","4.5"
"RIE00100818","44.8","20.4667","132.0","2020-10-21","13.8","21.3","8.4"
"RIE00100818","44.8","20.4667","132.0","2020-10-22","13.4","22.6","8.0"
"RIE00100818","44.8","20.4667","132.0","2020-10-23","12.9","21.6","7.0"
"RIE00100818","44.8","20.4667","132.0","2020-10-24","14.3","19.1","10.9"
"RIE00100818","44.8","20.4667","132.0","2020-10-25","14.4","16.6","13.2"
"RIE00100818","44.8","20.4667","132.0","2020-10-26","15.7","22.4","11.5"
"RIE00100818","44.8","20.4667","132.0","2020-10-27","15.1","22.0","10.9"
"RIE00100818","44.8","20.4667","132.0","2020-10-28","11.9","15.2","10.3"
"RIE00100818","44.8","20.4667","132.0","2020-10-29","12.6","17.1","10.3"
"RIE00100818","44.8","20.4667","132.0","2020-10-30","11.6","15.5","9.3"
"RIE00100818","44.8","20.4667","132.0","2020-10-31","12.3","15.3",
"RIE00100818","44.8","20.4667","132.0","2020-11-01","9.4","14.7","6.4"
"RIE00100818","44.8","20.4667","132.0","2020-11-02","13.8",,"9.0"
"RIE00100818","44.8","20.4667","132.0","2020-11-03","15.8","19.9","13.0"
"RIE00100818","44.8","20.4667","132.0","2020-11-04","13.2","15.0","12.1"
"RIE00100818","44.8","20.4667","132.0","2020-11-05","11.8","12.4",
"RIE00100818","44.8","20.4667","132.0","2020-11-06","9.9","13.2",
"RIE00100818","44.8","20.4667","132.0","2020-11-07","8.0","13.3","4.4"
"RIE00100818","44.8","20.4667","132.0","2020-11-08","8.0","14.1",
"RIE00100818","44.8","20.4667","132.0","2020-11-09","5.2","6.3","4.0"
"RIE00100818","44.8","20.4667","132.0","2020-11-10","7.1","9.0","5.5"
"RIE00100818","44.8","20.4667","132.0","2020-11-11","8.3","10.1","7.3"
"RIE00100818","44.8","20.4667","132.0","2020-11-12","8.5","10.5","7.0"
"RIE00100818","44.8","20.4667","132.0","2020-11-13","8.3","10.2","7.2"
"RIE00100818","44.8","20.4667","132.0","2020-11-14","9.4",,"8.8"
"RIE00100818","44.8","20.4667","132.0","2020-11-15","8.8","11.5",
"RIE00100818","44.8","20.4667","132.0","2020-11-16","11.1",,"5.9"
"RIE00100818","44.8","20.4667","132.0","2020-11-17","8.4","9.0","7.6"
"RIE00100818","44.8","20.4667","132.0","2020-11-18","8.7","9.9",
"RIE00100818","44.8","20.4667","132.0","2020-11-19","8.4","13.7","5.9"
"RIE00100818","44.8","20.4667","132.0","2020-11-20","5.8","7.8","4.4"
"RIE00100818","44.8","20.4667","132.0","2020-11-21","3.6",,
"RIE00100818","44.8","20.4667","132.0","2020-11-22","4.0","6.2","1.3"
"RIE00100818","44.8","20.4667","132.0","2020-11-23","4.6","8.1","1.0"
"RIE00100818","44.8","20.4667","132.0","2020-11-24","4.4","5.6","1.9"
"RIE00100818","44.8","20.4667","132.0","2020-11-25","4.3","8.4","2.1"
"RIE00100818","44.8","20.4667","132.0","2020-11-26","0.1","1.2","-1.1"
"RIE00100818","44.8","20.4667","132.0","2020-11-27","0.6","1.4","0.0"
"RIE00100818","44.8","20.4667","132.0","2020-11-28","0.8",,"0.4"
"RIE00100818","44.8","20.4667","132.0","2020-11-29","1.7","2.3","1.1"
"RIE00100818","44.8","20.4667","132.0","2020-11-30","2.2","4.8",
"RIE00100818","44.8","20.4667","132.0","2020-12-01","0.2","4.4","-1.5"
"RIE00100818","44.8","20.4667","132.0","2020-12-02","0.4",,"-2.1"
"RIE00100818","44.8","20.4667","132.0","2020-12-03","3.6","6.0","0.8"
"RIE00100818","44.8","20.4667","132.0","2020-12-04","5.1","8.0","3.0"
"RIE00100818","44.8","20.4667","132.0","2020-12-05","9.6","15.2","6.5"
"RIE00100818","44.8","20.4667","132.0","2020-12-06","9.1","13.0",
"RIE00100818","44.8","20.4667","132.0","2020-12-07","5.4","6.9",
"RIE00100818","44.8","20.4667","132.0","2020-12-08","3.8","8.3","1.6"
"RIE00100818","44.8","20.4667","132.0","2020-12-09","3.0","4.8","2.4"
