"STATION","LATITUDE","LONGITUDE","ELEVATION","DATE","TAVG","TMAX","TMIN"
"ALM00013615","41.415","19.721","38.4","2020-02-17","8.1","17.7","-0.1"
"ALM00013615","41.415","19.721","38.4","2020-02-18","8.2",,"-0.1"
"ALM00013615","41.415","19.721","38.4","2020-02-19","10.7",,"4.5"
"ALM00013615","41.415","19.721","38.4","2020-02-20","9.7","14.8",
"ALM00013615","41.415","19.721","38.4","2020-02-21","6.3","14.5","-1.6"
"ALM00013615","41.415","19.721","38.4","2020-02-22","7.7","14.8",
"ALM00013615","41.415","19.721","38.4","2020-02-23","6.8","16.1",
"ALM00013615","41.415","19.721","38.4","2020-02-24","8.8","18.5","0.4"
"ALM00013615","41.415","19.721","38.4","2020-02-25","11.6","20.2","2.6"
"ALM00013615","41.415","19.721","38.4","2020-02-26","13.2","20.0","4.8"
"ALM00013615","41.415","19.721","38.4","2020-02-27","8.8","16.6",
"ALM00013615","41.415","19.721","38.4","2020-02-28","7.2","11.5","2.4"
"ALM00013615","41.415","19.721","38.4","2020-02-29","6.2","14.7","-1.5"
"ALM00013615","41.415","19.721","38.4","2020-03-01","9.7","18.1","0.4"
"ALM00013615","41.415","19.721","38.4","2020-03-02","15.8","21.3","7.9"
"ALM00013615","41.415","19.721","38.4","2020-03-03","15.6","22.1",
"ALM00013615","41.415","19.721","38.4","2020-03-04","10.3","14.4","7.8"
"ALM00013615","41.415","19.721","38.4","2020-03-05","10.1","16.0",
"ALM00013615","41.415","19.721","38.4","2020-03-06","11.3","16.4","4.0"
"ALM00013615","41.415","19.721","38.4","2020-03-07","11.4",,
"ALM00013615","41.415","19.721","38.4","2020-03-08","11.5","15.7","8.6"
"ALM00013615","41.415","19.721","38.4","2020-03-09","10.6",,
"ALM00013615","41.415","19.721","38.4","2020-03-10","9.4","17.4","1.9"
"ALM00013615","41.415","19.721","38.4","2020-03-11","10.2","17.8","3.6"
"ALM00013615","41.415","19.721","38.4","2020-03-12","11.9","22.2","3.4"
"ALM00013615","41.415","19.721","38.4","2020-03-13","12.7","22.8",
"ALM00013615","41.415","19.721","38.4","2020-03-14","13.2","21.3",
"ALM00013615","41.415","19.721","38.4","2020-03-15","11.8","16.0",
"ALM00013615","41.415","19.721","38.4","2020-03-16","10.7","19.6","1.8"
"ALM00013615","41.415","19.721","38.4","2020-03-17","9.5",,"0.9"
"ALM00013615","41.415","19.721","38.4","2020-03-18","12.8",,"2.7"
"ALM00013615","41.415","19.721","38.4","2020-03-19","11.7","20.6","2.3"
"ALM00013615","41.415","19.721","38.4","2020-03-20","11.0","20.1",
"ALM00013615","41.415","19.721","38.4","2020-03-21","12.2","22.4","3.2"
"ALM00013615","41.415","19.721","38.4","2020-03-22","13.5","21.5","5.8"
"ALM00013615","41.415","19.721","38.4","2020-03-23","9.1","13.6",
"ALM00013615","41.415","19.721","38.4","2020-03-24","5.7","10.4",
"ALM00013615","41.415","19.721","38.4","2020-03-25","7.6","15.6","-1.6"
"ALM00013615","41.415","19.721","38.4","2020-03-26","15.2","21.2","8.4"
"ALM00013615","41.415","19.721","38.4","2020-03-27","11.7","16.1","9.6"
"ALM00013615","41.415","19.721","38.4","2020-03-28","12.3","17.5",
"ALM00013615","41.415","19.721","38.4","2020-03-29","12.4",,"7.9"
"ALM00013615","41.415","19.721","38.4","2020-03-30","12.7","22.6","3.8"
"ALM00013615","41.415","19.721","38.4","2020-03-31","12.7","20.3","6.4"
"ALM00013615","41.415","19.721","38.4","2020-04-01","5.0","13.5",
"ALM00013615","41.415","19.721","38.4","2020-04-02","6.5","14.3",
"ALM00013615","41.415","19.721","38.4","2020-04-03","9.7","16.5","1.7"
"ALM00013615","41.415","19.721","38.4","2020-04-04","14.2",,"8.5"
"ALM00013615","41.415","19.721","38.4","2020-04-05","15.1","18.5",
"ALM00013615","41.415","19.721","38.4","2020-04-06","16.1","22.4",
"ALM00013615","41.415","19.721","38.4","2020-04-07","15.2","24.1",
"ALM00013615","41.415","19.721","38.4","2020-04-08","12.2","23.4","2.5"
"ALM00013615","41.415","19.721","38.4","2020-04-09","12.9","23.0","2.9"
"ALM00013615","41.415","19.721","38.4","2020-04-10","13.4","22.4","4.3"
"ALM00013615","41.415","19.721","38.4","2020-04-11","14.9","25.2","5.1"
"ALM00013615","41.415","19.721","38.4","2020-04-12","15.2","24.6","7.2"
"ALM00013615","41.415","19.721","38.4","2020-04-13","14.8","23.4","6.1"
"ALM00013615","41.415","19.721","38.4","2020-04-14","12.4","20.0","6.6"
"ALM00013615","41.415","19.721","38.4","2020-04-15","12.5","19.0",
"ALM00013615","41.415","19.721","38.4","2020-04-16","11.9","21.3","1.9"
"ALM00013615","41.415","19.721","38.4","2020-04-17","12.7","20.9","4.9"
"ALM00013615","41.415","19.721","38.4","2020-04-18","13.5","22.0","4.3"
"ALM00013615","41.415","19.721","38.4","2020-04-19","16.2","24.1",
"ALM00013615","41.415","19.721","38.4","2020-04-20","16.4","21.0","12.6"
"ALM00013615","41.415","19.721","38.4","2020-04-21","16.5","21.5",
"ALM00013615","41.415","19.721","38.4","2020-04-22","13.7",,
"ALM00013615","41.415","19.721","38.4","2020-04-23","12.9",,
"ALM00013615","41.415","19.721","38.4","2020-04-24","12.9","21.3","5.3"
"ALM00013615","41.415","19.721","38.4","2020-04-25","14.7","22.9",
"ALM00013615","41.415","19.721","38.4","2020-04-26","15.3","22.7","7.4"
"ALM00013615","41.415","19.721","38.4","2020-04-27","15.8","23.5","8.0"
"ALM00013615","41.415","19.721","38.4","2020-04-28","17.1","24.2","8.9"
"ALM00013615","41.415","19.721","38.4","2020-04-29","17.3",,"12.3"
"ALM00013615","41.415","19.721","38.4","2020-04-30","16.9","22.1",
"ALM00013615","41.415","19.721","38.4","2020-05-01","16.6","23.3","9.5"
"ALM00013615","41.415","19.721","38.4","2020-05-02","15.4","18.6","12.0"
"ALM00013615","41.415","19.721","38.4","2020-05-03","16.7","22.6",
"ALM00013615","41.415","19.721","38.4","2020-05-04","15.3","21.6","7.2"
"ALM00013615","41.415","19.721","38.4","2020-05-05","16.3","24.1","6.8"
"ALM00013615","41.415","19.721","38.4","2020-05-06","15.8","21.3",
"ALM00013615","41.415","19.721","38.4","2020-05-07","15.1","23.7",
"ALM00013615","41.415","19.721","38.4","2020-05-08","15.8","24.3","6.5"
"ALM00013615","41.415","19.721","38.4","2020-05-09","16.9","25.3","7.8"
"ALM00013615","41.415","19.721","38.4","2020-05-10","15.8","24.3","7.8"
"ALM00013615","41.415","19.721","38.4","2020-05-11","18.4","27.2","7.6"
"ALM00013615","41.415","19.721","38.4","2020-05-12","20.3","26.1",
"ALM00013615","41.415","19.721","38.4","2020-05-13","20.8","29.3","11.3"
"ALM00013615","41.415","19.721","38.4","2020-05-14","24.5","36.5","18.1"
"ALM00013615","41.415","19.721","38.4","2020-05-15","24.1","36.3",
"ALM00013615","41.415","19.721","38.4","2020-05-16","22.7","33.0","14.4"
"ALM00013615","41.415","19.721","38.4","2020-05-17","23.7","35.3","15.8"
"ALM00013615","41.415","19.721","38.4","2020-05-18","22.9","32.0","16.0"
"ALM00013615","41.415","19.721","38.4","2020-05-19","24.3","32.2","17.5"
"ALM00013615","41.415","19.721","38.4","2020-05-20","22.6","27.5",
"ALM00013615","41.415","19.721","38.4","2020-05-21","18.9","24.9",
"ALM00013615","41.415","19.721","38.4","2020-05-22","18.3","26.4","8.8"
"ALM00013615","41.415","19.721","38.4","2020-05-23","18.9","26.5","8.8"
"ALM00013615","41.415","19.721","38.4","2020-05-24","20.4","28.6","12.3"
"ALM00013615","41.415","19.721","38.4","2020-05-25","19.2","26.8",
"ALM00013615","41.415","19.721","38.4","2020-05-26","15.6","23.8","8.4"
"ALM00013615","41.415","19.721","38.4","2020-05-27","17.3","24.6","8.6"
"ALM00013615","41.415","19.721","38.4","2020-05-28","17.4","24.4","9.5"
"ALM00013615","41.415","19.721","38.4","2020-05-29","17.9","25.1","10.6"
"ALM00013615","41.415","19.721","38.4","2020-05-30","17.3","23.2","10.9"
"ALM00013615","41.415","19.721","38.4","2020-05-31","16.2","20.4",
"ALM00013615","41.415","19.721","38.4","2020-06-01","16.7","22.3",
"ALM00013615","41.415","19.721","38.4","2020-06-02","18.1","24.6","9.0"
"ALM00013615","41.415","19.721","38.4","2020-06-03","18.3","24.6","11.0"
"ALM00013615","41.415","19.721","38.4","2020-06-04","19.8","27.8","11.8"
"ALM00013615","41.415","19.721","38.4","2020-06-05","18.8","27.7","12.3"
"ALM00013615","41.415","19.721","38.4","2020-06-06","19.3","27.4","14.9"
"ALM00013615","41.415","19.721","38.4","2020-06-07","20.8","26.7","14.6"
"ALM00013615","41.415","19.721","38.4","2020-06-08","20.5","27.7","14.8"
"ALM00013615","41.415","19.721","38.4","2020-06-09","21.7","29.3","14.7"
"ALM00013615","41.415","19.721","38.4","2020-06-10","21.1","26.8",
"ALM00013615","41.415","19.721","38.4","2020-06-11","19.6","25.6","14.7"
"ALM00013615","41.415","19.721","38.4","2020-06-12","19.4","25.2","12.4"
"ALM00013615","41.415","19.721","38.4","2020-06-13","20.5","26.2","14.4"
"ALM00013615","41.415","19.721","38.4","2020-06-14","21.6",,"14.8"
"ALM00013615","41.415","19.721","38.4","2020-06-15","21.6","27.8","14.7"
"ALM00013615","41.415","19.721","38.4","2020-06-16","20.6","25.6","16.9"
"ALM00013615","41.415","19.721","38.4","2020-06-17","19.6","25.0",
"ALM00013615","41.415","19.721","38.4","2020-06-18","21.3","27.4",
"ALM00013615","41.415","19.721","38.4","2020-06-19","21.9","28.5","14.7"
"ALM00013615","41.415","19.721","38.4","2020-06-20","22.0","28.4","15.3"
"ALM00013615","41.415","19.721","38.4","2020-06-21","21.7","27.1","16.3"
"ALM00013615","41.415","19.721","38.4","2020-06-22","21.6","27.3","15.8"
"ALM00013615","41.415","19.721","38.4","2020-06-23","22.7","28.2","18.0"
"ALM00013615","41.415","19.721","38.4","2020-06-24","24.7","32.3",
"ALM00013615","41.415","19.721","38.4","2020-06-25","24.6","32.3","18.0"
"ALM00013615","41.415","19.721","38.4","2020-06-26","25.3","32.9","17.9"
"ALM00013615","41.415","19.721","38.4","2020-06-27","25.8","33.7",
"ALM00013615","41.415","19.721","38.4","2020-06-28","25.5","33.1",
"ALM00013615","41.415","19.721","38.4","2020-06-29","25.4","33.6","18.4"
"ALM00013615","41.415","19.721","38.4","2020-06-30","25.9","34.4","18.1"
"ALM00013615","41.415","19.721","38.4","2020-07-01","27.2","35.1","19.6"
"ALM00013615","41.415","19.721","38.4","2020-07-02","27.0","35.6","19.0"
"ALM00013615","41.415","19.721","38.4","2020-07-03","27.5","35.3","19.6"
"ALM00013615","41.415","19.721","38.4","2020-07-04","26.8","35.9","20.5"
"ALM00013615","41.415","19.721","38.4","2020-07-05","25.6","36.2","18.0"
"ALM00013615","41.415","19.721","38.4","2020-07-06","24.8","32.7","19.7"
"ALM00013615","41.415","19.721","38.4","2020-07-07","25.7","34.6","17.9"
"ALM00013615","41.415","19.721","38.4","2020-07-08","23.4","32.7","16.2"
"ALM00013615","41.415","19.721","38.4","2020-07-09","24.2","34.5","15.7"
"ALM00013615","41.415","19.721","38.4","2020-07-10","25.7","35.0","16.3"
"ALM00013615","41.415","19.721","38.4","2020-07-11","25.9","34.8","17.7"
"ALM00013615","41.415","19.721","38.4","2020-07-12","25.8","34.1",
"ALM00013615","41.415","19.721","38.4","2020-07-13","24.8","32.4",
"ALM00013615","41.415","19.721","38.4","2020-07-14","22.7","32.2","14.6"
"ALM00013615","41.415","19.721","38.4","2020-07-15","22.8","31.7","14.3"
"ALM00013615","41.415","19.721","38.4","2020-07-16","23.0","29.5",
"ALM00013615","41.415","19.721","38.4","2020-07-17","23.2","31.7","15.0"
"ALM00013615","41.415","19.721","38.4","2020-07-18","22.7","28.4",
"ALM00013615","41.415","19.721","38.4","2020-07-19","21.7","28.1",
"ALM00013615","41.415","19.721","38.4","2020-07-20","22.0","29.7","13.6"
"ALM00013615","41.415","19.721","38.4","2020-07-21","24.5","34.3","15.9"
"ALM00013615","41.415","19.721","38.4","2020-07-22","25.7","35.9","17.0"
"ALM00013615","41.415","19.721","38.4","2020-07-23","26.1","35.3","17.4"
"ALM00013615","41.415","19.721","38.4","2020-07-24","26.2","35.0","17.5"
"ALM00013615","41.415","19.721","38.4","2020-07-25","26.0","33.3","20.6"
"ALM00013615","41.415","19.721","38.4","2020-07-26","24.5","31.1","19.5"
"ALM00013615","41.415","19.721","38.4","2020-07-27","25.1","35.1",
"ALM00013615","41.415","19.721","38.4","2020-07-28","25.7","36.3",
"ALM00013615","41.415","19.721","38.4","2020-07-29","26.5","37.2","17.4"
"ALM00013615","41.415","19.721","38.4","2020-07-30","28.0","37.3","18.5"
"ALM00013615","41.415","19.721","38.4","2020-07-31","27.8","36.6","20.0"
"ALM00013615","41.415","19.721","38.4","2020-08-01","27.8","35.2","20.9"
"ALM00013615","41.415","19.721","38.4","2020-08-02","28.1","37.6",
"ALM00013615","41.415","19.721","38.4","2020-08-03","27.4","35.6","18.1"
"ALM00013615","41.415","19.721","38.4","2020-08-04","25.9","35.4","19.0"
"ALM00013615","41.415","19.721","38.4","2020-08-05","23.4",,"19.3"
"ALM00013615","41.415","19.721","38.4","2020-08-06","22.6",,
"ALM00013615","41.415","19.721","38.4","2020-08-07","23.8",,"16.2"
"ALM00013615","41.415","19.721","38.4","2020-08-08","25.1","34.3","18.0"
"ALM00013615","41.415","19.721","38.4","2020-08-09","27.4","37.0","19.7"
"ALM00013615","41.415","19.721","38.4","2020-08-10","26.9","35.9","18.5"
"ALM00013615","41.415","19.721","38.4","2020-08-11","26.4","35.5",
"ALM00013615","41.415","19.721","38.4","2020-08-12","26.2","34.8","19.0"
"ALM00013615","41.415","19.721","38.4","2020-08-13","26.6","35.3","20.0"
"ALM00013615","41.415","19.721","38.4","2020-08-14","27.1","35.6","19.6"
"ALM00013615","41.415","19.721","38.4","2020-08-15","27.2","34.6",
"ALM00013615","41.415","19.721","38.4","2020-08-16","26.4","33.4","19.7"
"ALM00013615","41.415","19.721","38.4","2020-08-17","26.8","34.2","20.5"
"ALM00013615","41.415","19.721","38.4","2020-08-18","25.9","33.8",
"ALM00013615","41.415","19.721","38.4","2020-08-19","24.2",,"18.6"
"ALM00013615","41.415","19.721","38.4","2020-08-20","23.8","32.1",
"ALM00013615","41.415","19.721","38.4","2020-08-21","24.9","34.6","16.8"
"ALM00013615","41.415","19.721","38.4","2020-08-22","25.7","34.5","18.4"
"ALM00013615","41.415","19.721","38.4","2020-08-23","26.1","35.3",
"ALM00013615","41.415","19.721","38.4","2020-08-24","27.0","36.0","19.7"
"ALM00013615","41.415","19.721","38.4","2020-08-25","25.9","33.0","20.9"
"ALM00013615","41.415","19.721","38.4","2020-08-26","25.0","32.5",
"ALM00013615","41.415","19.721","38.4","2020-08-27","24.7","33.5","17.4"
"ALM00013615","41.415","19.721","38.4","2020-08-28","25.9",,"18.8"
"ALM00013615","41.415","19.721","38.4","2020-08-29","26.3","35.1","17.2"
"ALM00013615","41.415","19.721","38.4","2020-08-30","25.7","35.3","16.7"
"ALM00013615","41.415","19.721","38.4","2020-08-31","26.2","36.8","17.1"
"ALM00013615","41.415","19.721","38.4","2020-09-01","23.7",,
"ALM00013615","41.415","19.721","38.4","2020-09-02","21.6","29.8",
"ALM00013615","41.415","19.721","38.4","2020-09-03","22.6","30.1","16.2"
"ALM00013615","41.415","19.721","38.4","2020-09-04","23.1","30.4",
"ALM00013615","41.415","19.721","38.4","2020-09-05","21.9","32.9","12.4"
"ALM00013615","41.415","19.721","38.4","2020-09-06","22.4","32.5","13.7"
"ALM00013615","41.415","19.721","38.4","2020-09-07","23.8","34.0","14.7"
"ALM00013615","41.415","19.721","38.4","2020-09-08","25.3","36.2","16.6"
"ALM00013615","41.415","19.721","38.4","2020-09-09","25.2","35.5",
"ALM00013615","41.415","19.721","38.4","2020-09-10","24.3","34.2","16.4"
"ALM00013615","41.415","19.721","38.4","2020-09-11","25.8","35.4","17.1"
"ALM00013615","41.415","19.721","38.4","2020-09-12","25.1",,"16.4"
"ALM00013615","41.415","19.721","38.4","2020-09-13","25.3",,"16.0"
"ALM00013615","41.415","19.721","38.4","2020-09-14","26.3","36.3","16.0"
"ALM00013615","41.415","19.721","38.4","2020-09-15","26.7","35.5",
"ALM00013615","41.415","19.721","38.4","2020-09-16","24.4","35.9","14.8"
"ALM00013615","41.415","19.721","38.4","2020-09-17","25.2","35.2","18.1"
"ALM00013615","41.415","19.721","38.4","2020-09-18","26.1",,"19.7"
"ALM00013615","41.415","19.721","38.4","2020-09-19","24.9","33.2",
"ALM00013615","41.415","19.721","38.4","2020-09-20","22.7","32.0","16.0"
"ALM00013615","41.415","19.721","38.4","2020-09-21","22.3","30.9","15.2"
"ALM00013615","41.415","19.721","38.4","2020-09-22","22.7","30.0","17.5"
"ALM00013615","41.415","19.721","38.4","2020-09-23","22.6","29.1",
"ALM00013615","41.415","19.721","38.4","2020-09-24","19.6","26.6","15.4"
"ALM00013615","41.415","19.721","38.4","2020-09-25","23.7","31.2","15.5"
"ALM00013615","41.415","19.721","38.4","2020-09-26","17.4","26.4",
"ALM00013615","41.415","19.721","38.4","2020-09-27","19.3","26.4",
"ALM00013615","41.415","19.721","38.4","2020-09-28","19.4","25.2",
"ALM00013615","41.415","19.721","38.4","2020-09-29","17.2","23.1",
"ALM00013615","41.415","19.721","38.4","2020-09-30","17.1","23.4","11.6"
"ALM00013615","41.415","19.721","38.4","2020-10-01","17.3","24.4","11.6"
"ALM00013615","41.415","19.721","38.4","2020-10-02","20.3","28.3",
"ALM00013615","41.415","19.721","38.4","2020-10-03","23.2","33.6","16.1"
"ALM00013615","41.415","19.721","38.4","2020-10-04","25.7","30.7",
"ALM00013615","41.415","19.721","38.4","2020-10-05","23.1",,"17.9"
"ALM00013615","41.415","19.721","38.4","2020-10-06","19.9","26.3",
"ALM00013615","41.415","19.721","38.4","2020-10-07","17.9","23.9","13.9"
"ALM00013615","41.415","19.721","38.4","2020-10-08","16.2","23.2",
"ALM00013615","41.415","19.721","38.4","2020-10-09","15.4","24.1","7.5"
"ALM00013615","41.415","19.721","38.4","2020-10-10","17.4",,"9.7"
"ALM00013615","41.415","19.721","38.4","2020-10-11","17.8","24.9","12.3"
"ALM00013615","41.415","19.721","38.4","2020-10-12","16.2","20.1","13.0"
"ALM00013615","41.415","19.721","38.4","2020-10-13","14.2",,"11.8"
"ALM00013615","41.415","19.721","38.4","2020-10-14","16.6","22.4","9.6"
"ALM00013615","41.415","19.721","38.4","2020-10-15","17.9","25.0","13.3"
"ALM00013615","41.415","19.721","38.4","2020-10-16","16.4","21.1",
"ALM00013615","41.415","19.721","38.4","2020-10-17","14.7","21.6","9.5"
"ALM00013615","41.415","19.721","38.4","2020-10-18","14.2",,
"ALM00013615","41.415","19.721","38.4","2020-10-19","12.9","22.6","6.0"
"ALM00013615","41.415","19.721","38.4","2020-10-20","13.1","21.8","5.8"
"ALM00013615","41.415","19.721","38.4","2020-10-21","12.9","23.2","4.7"
"ALM00013615","41.415","19.721","38.4","2020-10-22","12.8","22.4","5.6"
"ALM00013615","41.415","19.721","38.4","2020-10-23","13.4","23.8","5.1"
"ALM00013615","41.415","19.721","38.4","2020-10-24","13.8","21.6","6.5"
"ALM00013615","41.415","19.721","38.4","2020-10-25","14.6","20.6",
"ALM00013615","41.415","19.721","38.4","2020-10-26","15.3","22.9","9.9"
"ALM00013615","41.415","19.721","38.4","2020-10-27","15.4","25.1","8.9"
"ALM00013615","41.415","19.721","38.4","2020-10-28","14.4","23.9","7.8"
"ALM00013615","41.415","19.721","38.4","2020-10-29","15.1","24.3","6.8"
"ALM00013615","41.415","19.721","38.4","2020-10-30","14.4","22.7",
"ALM00013615","41.415","19.721","38.4","2020-10-31","13.5","22.4","6.9"
"ALM00013615","41.415","19.721","38.4","2020-11-01","13.5","22.4","7.3"
"ALM00013615","41.415","19.721","38.4","2020-11-02","14.8","22.8","8.1"
"ALM00013615","41.415","19.721","38.4","2020-11-03","15.1","22.3","9.9"
"ALM00013615","41.415","19.721","38.4","2020-11-04","15.6",,
"ALM00013615","41.415","19.721","38.4","2020-11-05","16.9",,
"ALM00013615","41.415","19.721","38.4","2020-11-06","13.8",,
"ALM00013615","41.415","19.721","38.4","2020-11-07","11.8",,
"ALM00013615","41.415","19.721","38.4","2020-11-08","11.9",,
"ALM00013615","41.415","19.721","38.4","2020-11-09","11.9",,
"ALM00013615","41.415","19.721","38.4","2020-11-10","11.9",,
"ALM00013615","41.415","19.721","38.4","2020-11-11","10.7",,
"ALM00013615","41.415","19.721","38.4","2020-11-12","11.1",,
"ALM00013615","41.415","19.721","38.4","2020-11-13","12.0",,
"ALM00013615","41.415","19.721","38.4","2020-11-14","11.6",,
"ALM00013615","41.415","19.721","38.4","2020-11-15","11.4",,
"ALM00013615","41.415","19.721","38.4","2020-11-16","13.3",,
"ALM00013615","41.415","19.721","38.4","2020-11-17","13.4",,
"ALM00013615","41.415","19.721","38.4","2020-11-18","12.8",,
"ALM00013615","41.415","19.721","38.4","2020-11-19","9.3",,
"ALM00013615","41.415","19.721","38.4","2020-11-20","8.0",,
"ALM00013615","41.415","19.721","38.4","2020-11-21","8.3",,
"ALM00013615","41.415","19.721","38.4","2020-11-22","9.3",,
"ALM00013615","41.415","19.721","38.4","2020-11-23","7.9",,
"ALM00013615","41.415","19.721","38.4","2020-11-24","8.6",,
"ALM00013615","41.415","19.721","38.4","2020-11-25","7.4",,
"ALM00013615","41.415","19.721","38.4","2020-11-26","6.6",,
"ALM00013615","41.415","19.721","38.4","2020-11-27","7.1",,
"ALM00013615","41.415","19.721","38.4","2020-11-28","8.1",,
"ALM00013615","41.415","19.721","38.4","2020-11-29","9.8",,
"ALM00013615","41.415","19.721","38.4","2020-11-30","9.3",,
"ALM00013615","41.415","19.721","38.4","2020-12-01","5.8",,
"ALM00013615","41.415","19.721","38.4","2020-12-02","9.9",,
"ALM00013615","41.415","19.721","38.4","2020-12-03","11.8",,
"ALM00013615","41.415","19.721","38.4","2020-12-04","12.9",,
"ALM00013615","41.415","19.721","38.4","2020-12-05","12.0",,
"ALM00013615","41.415","19.721","38.4","2020-12-06","14.1",,
"ALM00013615","41.415","19.721","38.4","2020-12-07","10.8",,
"ALM00013615","41.415","19.721","38.4","2020-12-08","11.7",,
"ALM00013615","41.415","19.721","38.4","2020-12-09","11.7",,
"ALM00013615","41.415","19.721","38.4","2020-12-10","11.1",,
"ALM00013615","41.415","19.721","38.4","2020-12-11","9.2",,
"ALM00013615","41.415","19.721","38.4","2020-12-12","9.9",,
"ALM00013615","41.415","19.721","38.4","2020-12-13","8.9",,
"ALM00013615","41.415","19.721","38.4","2020-12-14","7.2",,
"ALM00013615","41.415","19.721","38.4","2020-12-15","7.4",,
"ALM00013615","41.415","19.721","38.4","2020-12-16","8.3",,
"ALM00013615","41.415","19.721","38.4","2020-12-17","8.6",,
"ALM00013615","41.415","19.721","38.4","2020-12-18","7.2",,
"ALM00013615","41.415","19.721","38.4","2020-12-19","7.5",,
"ALM00013615","41.415","19.721","38.4","2020-12-20","9.1",,
"ALM00013615","41.415","19.721","38.4","2020-12-21","9.9",,
"ALM00013615","41.415","19.721","38.4","2020-12-22","9.8",,
"ALM00013615","41.415","19.721","38.4","2020-12-23","9.2",,
"ALM00013615","41.415","19.721","38.4","2020-12-24","11.9",,
"ALM00013615","41.415","19.721","38.4","2020-12-25","14.6",,
"ALM00013615","41.415","19.721","38.4","2020-12-26","13.8",,
"ALM00013615","41.415","19.721","38.4","2020-12-27","10.7",,
